filename	read_id	run_id	batch_id	channel	mux	start_time	duration	minknow_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
PAO92523_pass_71307b67_e3e0455f_199.pod5	eeb11661-6ed1-4b8e-af51-759018e14be3	e3e0455f7da9f1a836287fc130ffc62591587f55	0	194	2	4737.460600	1.965200	1216	TRUE	4737.460600	1637	1.965200	810	10.398109	3.030346	96.561714	19.259638	96.561714	19.259638
PAO92523_pass_71307b67_e3e0455f_199.pod5	e41cc244-9ca6-4f7a-ab1c-e5f6860d13fa	e3e0455f7da9f1a836287fc130ffc62591587f55	0	194	2	4740.792600	1.535600	878	TRUE	4740.792600	1279	1.535600	515	10.566793	2.872542	98.756035	18.390280	98.756035	18.390280
PAO92523_pass_71307b67_e3e0455f_199.pod5	51ae5895-8c7e-4760-b63c-14699e425d2c	e3e0455f7da9f1a836287fc130ffc62591587f55	0	198	3	4738.644200	1.322200	723	FALSE	4738.644200	1101	1.322200	281	7.457315	2.454120	103.389763	12.171021	103.389763	12.171021
PAO92523_pass_71307b67_e3e0455f_199.pod5	98256517-2caa-4d95-bdf6-3478f1a396aa	e3e0455f7da9f1a836287fc130ffc62591587f55	0	205	3	4734.895400	2.765400	1497	TRUE	4734.895400	2304	2.765400	843	12.462329	2.872327	99.526764	17.855289	99.526764	17.855289
PAO92523_pass_71307b67_e3e0455f_199.pod5	8ce9a5ac-64c8-4333-909f-9661fa073492	e3e0455f7da9f1a836287fc130ffc62591587f55	0	34	4	4738.205200	1.608200	848	TRUE	4738.205200	1340	1.608200	417	10.383644	2.621652	102.198128	18.256533	102.198128	18.256533
PAO92523_pass_71307b67_e3e0455f_199.pod5	ae952725-6b0c-4b91-9540-05f251b872ef	e3e0455f7da9f1a836287fc130ffc62591587f55	0	261	2	4734.916600	2.063600	1247	TRUE	4734.925000	1712	2.055200	778	10.459592	2.962365	102.250504	17.721542	102.250504	17.721542
PAO92523_pass_71307b67_e3e0455f_199.pod5	2fb2e1e6-aed4-449e-8be3-424df14c6a9e	e3e0455f7da9f1a836287fc130ffc62591587f55	0	217	3	4737.009000	1.608600	958	TRUE	4737.009000	1340	1.608600	584	12.094966	3.009205	99.214363	20.730862	99.214363	20.730862
PAO92523_pass_71307b67_e3e0455f_199.pod5	dd9c08c0-b941-4893-a004-1c760a5e9888	e3e0455f7da9f1a836287fc130ffc62591587f55	0	227	4	4734.831000	2.149200	1213	TRUE	4734.831000	1791	2.149200	792	11.686678	2.943612	100.969078	18.992144	100.969078	18.992144
PAO92523_pass_71307b67_e3e0455f_199.pod5	25e44d1e-075f-4908-98ac-09a88a8f6c9c	e3e0455f7da9f1a836287fc130ffc62591587f55	0	68	2	4740.693200	1.823200	974	TRUE	4740.693200	1519	1.823200	453	9.856059	2.629927	97.916100	16.718437	97.916100	16.718437
PAO92523_pass_71307b67_e3e0455f_199.pod5	3d73a0dc-4ad9-4ab7-953c-acefe8c1ef4f	e3e0455f7da9f1a836287fc130ffc62591587f55	0	275	1	4735.788200	1.467200	956	TRUE	4735.813400	1201	1.442000	595	10.188770	3.015426	98.544647	21.132105	98.544647	21.132105
PAO92523_pass_71307b67_e3e0455f_199.pod5	c017d316-f476-4362-88e7-9933d475cfa0	e3e0455f7da9f1a836287fc130ffc62591587f55	0	69	2	4735.389400	3.153400	1884	TRUE	4735.389400	2627	3.153400	1198	10.302041	2.983209	97.592468	19.594007	97.592468	19.594007
PAO92523_pass_71307b67_e3e0455f_199.pod5	1e509d52-9e79-4155-874c-169a482ef76d	e3e0455f7da9f1a836287fc130ffc62591587f55	0	275	1	4738.420600	1.707800	1046	TRUE	4738.420600	1423	1.707800	629	10.877144	2.969705	101.502220	21.065231	101.502220	21.065231
PAO92523_pass_71307b67_e3e0455f_199.pod5	2422ac97-364e-4ecd-bdf8-a8fac3607644	e3e0455f7da9f1a836287fc130ffc62591587f55	0	148	2	4649.719200	89.469800	55319	TRUE	4649.719200	74558	89.469800	36242	14.122329	3.200603	101.244064	19.460260	101.244064	19.460260
PAO92523_pass_71307b67_e3e0455f_199.pod5	dd2c9b6f-7b6a-4249-94ec-1e9a20d00551	e3e0455f7da9f1a836287fc130ffc62591587f55	0	169	1	4736.995600	1.935800	1095	TRUE	4736.995600	1613	1.935800	608	11.471554	2.835866	98.595161	19.594007	98.595161	19.594007
PAO92523_pass_71307b67_e3e0455f_199.pod5	b8b879b3-dd51-4590-ae1d-c9d03891cf11	e3e0455f7da9f1a836287fc130ffc62591587f55	0	175	2	4734.920800	2.059400	1212	TRUE	4734.920800	1716	2.059400	801	12.181341	3.044909	97.781410	20.062122	97.781410	20.062122
PAO92523_pass_71307b67_e3e0455f_199.pod5	24890cc7-99c6-4816-ada0-9c5993c2d1ea	e3e0455f7da9f1a836287fc130ffc62591587f55	0	89	4	4696.280200	41.892200	25701	TRUE	4696.280200	34910	41.892200	16898	14.127454	3.189835	99.156372	18.524029	99.156372	18.524029
PAO92523_pass_71307b67_e3e0455f_199.pod5	df8eb6b9-ff37-41bb-be4f-5c36334f3eda	e3e0455f7da9f1a836287fc130ffc62591587f55	0	263	3	4739.688400	1.669400	998	TRUE	4739.719600	1365	1.638200	593	9.663578	2.878328	99.292931	18.992144	99.292931	18.992144
PAO92523_pass_71307b67_e3e0455f_199.pod5	a233234c-c056-45ad-9d33-f27c2633c463	e3e0455f7da9f1a836287fc130ffc62591587f55	0	227	4	4737.915400	1.341800	806	TRUE	4737.915400	1118	1.341800	501	10.348594	2.958285	96.580414	19.928375	96.580414	19.928375
PAO92523_pass_71307b67_e3e0455f_199.pod5	44550448-0881-4a59-9552-6017f5eb90f1	e3e0455f7da9f1a836287fc130ffc62591587f55	0	8	1	4738.624400	1.650600	1007	TRUE	4738.659200	1346	1.615800	607	11.442907	2.967790	104.762848	16.852184	104.762848	16.852184
PAO92523_pass_71307b67_e3e0455f_199.pod5	4f01763c-6c54-4b85-b4bd-a6b71c980dfb	e3e0455f7da9f1a836287fc130ffc62591587f55	0	105	4	4739.712400	1.886000	1061	TRUE	4739.712400	1571	1.886000	454	8.458115	2.520607	99.895302	19.125891	99.895302	19.125891
PAO92523_pass_71307b67_e3e0455f_199.pod5	3313a9e7-9b72-48e4-9225-4a247e7dae7f	e3e0455f7da9f1a836287fc130ffc62591587f55	0	144	3	4737.344800	1.417000	820	TRUE	4737.344800	1180	1.417000	456	10.600419	2.819420	104.916245	18.055912	104.916245	18.055912
PAO92523_pass_71307b67_e3e0455f_199.pod5	8050dcd6-db6d-4b4a-a82d-f83403c8adda	e3e0455f7da9f1a836287fc130ffc62591587f55	0	263	3	4736.173800	0.910600	562	TRUE	4736.173800	758	0.910600	374	11.966941	3.187524	110.169174	14.845972	110.169174	14.845972
PAO92523_pass_71307b67_e3e0455f_199.pod5	6f63933d-4596-4b18-a8a5-f4c5b67e1bd1	e3e0455f7da9f1a836287fc130ffc62591587f55	0	55	1	4736.528600	2.014200	1247	TRUE	4736.528600	1678	2.014200	826	10.490370	3.037896	97.684135	21.132105	97.684135	21.132105
PAO92523_pass_71307b67_e3e0455f_199.pod5	87e8b5f3-78ad-40fd-bf35-4fe1cde004a1	e3e0455f7da9f1a836287fc130ffc62591587f55	0	262	1	4739.523600	1.318000	838	TRUE	4739.548800	1077	1.292800	519	10.405587	3.016250	102.400169	16.384068	102.400169	16.384068
PAO92523_pass_71307b67_e3e0455f_199.pod5	e19050ee-0e94-4d93-a78a-70824b8df018	e3e0455f7da9f1a836287fc130ffc62591587f55	0	54	2	4735.587800	2.073000	1281	TRUE	4735.587800	1727	2.073000	807	9.999306	2.996661	98.469826	21.399599	98.469826	21.399599
PAO92523_pass_71307b67_e3e0455f_199.pod5	952e5639-a56e-47bc-9d93-40e60706222d	e3e0455f7da9f1a836287fc130ffc62591587f55	0	261	2	4737.988000	2.140400	1519	TRUE	4737.988000	1783	2.140400	1027	10.719625	3.234543	100.056175	20.329618	100.056175	20.329618
PAO92523_pass_71307b67_e3e0455f_199.pod5	4f54c8b7-c5c3-4dab-aa15-345ce660bd4a	e3e0455f7da9f1a836287fc130ffc62591587f55	0	38	3	4737.215800	1.715600	1145	TRUE	4737.215800	1429	1.715600	768	10.197744	3.136922	101.881981	20.864609	101.881981	20.864609
PAO92523_pass_71307b67_e3e0455f_199.pod5	f25d0c3c-838d-4b94-acb4-7f9aff2e2244	e3e0455f7da9f1a836287fc130ffc62591587f55	0	118	4	4737.734200	2.792800	1566	TRUE	4737.734200	2327	2.792800	682	9.924983	2.650091	99.584755	19.527134	99.584755	19.527134
PAO92523_pass_71307b67_e3e0455f_199.pod5	5c7a3855-b6f4-44db-8166-b8ac292129c8	e3e0455f7da9f1a836287fc130ffc62591587f55	0	118	4	4735.166000	2.181800	1331	TRUE	4735.166000	1818	2.181800	847	10.326777	2.952075	99.775574	20.463366	99.775574	20.463366
PAO92523_pass_71307b67_e3e0455f_199.pod5	1ec8a7d1-669e-43b2-8866-6967cdf24d70	e3e0455f7da9f1a836287fc130ffc62591587f55	0	115	3	4737.113400	1.070000	660	TRUE	4737.139800	869	1.043600	421	10.524089	2.993243	102.884674	18.724649	102.884674	18.724649
PAO92523_pass_71307b67_e3e0455f_199.pod5	3354d905-6b79-492c-8781-164290c2c9b3	e3e0455f7da9f1a836287fc130ffc62591587f55	0	187	2	4738.033800	2.094600	1274	TRUE	4738.033800	1745	2.094600	820	10.272753	2.960251	99.523033	19.326513	99.523033	19.326513
PAO92523_pass_71307b67_e3e0455f_199.pod5	35da3fe2-41aa-4e97-8f48-c9447fb1fb41	e3e0455f7da9f1a836287fc130ffc62591587f55	0	186	2	4737.116400	1.815000	1142	TRUE	4737.116400	1512	1.815000	663	10.028223	2.905601	98.447380	19.794628	98.447380	19.794628
PAO92523_pass_71307b67_e3e0455f_199.pod5	a299ca8a-bf57-4e47-8ffb-9e72d172847a	e3e0455f7da9f1a836287fc130ffc62591587f55	0	180	2	4734.884800	3.891000	2399	TRUE	4734.889600	3238	3.886200	1620	13.136086	3.201043	97.611176	19.995249	97.611176	19.995249
PAO92523_pass_71307b67_e3e0455f_199.pod5	9d625074-a7d8-468c-8f40-db4485d1f72a	e3e0455f7da9f1a836287fc130ffc62591587f55	0	228	4	4736.860800	2.995000	1972	TRUE	4737.421200	2028	2.434600	1136	13.124235	3.305697	100.763306	20.195871	100.763306	20.195871
PAO92523_pass_71307b67_e3e0455f_199.pod5	5045fa8b-25db-498f-b66a-764f1a4da15c	e3e0455f7da9f1a836287fc130ffc62591587f55	0	13	4	4737.718800	0.789800	472	TRUE	4737.718800	658	0.789800	266	9.544411	2.842510	104.212860	17.788418	104.212860	17.788418
PAO92523_pass_71307b67_e3e0455f_199.pod5	8ebcefa1-45af-4474-a5e1-a30be2993daf	e3e0455f7da9f1a836287fc130ffc62591587f55	0	109	2	4733.846600	3.809200	2331	TRUE	4733.846600	3174	3.809200	1496	12.270013	3.095267	103.071739	19.794628	103.071739	19.794628
PAO92523_pass_71307b67_e3e0455f_199.pod5	772e979b-3e34-4b02-8c87-231e28801858	e3e0455f7da9f1a836287fc130ffc62591587f55	0	26	1	4736.468600	2.074200	1167	TRUE	4736.468600	1728	2.074200	758	11.103821	2.877710	101.541512	21.265852	101.541512	21.265852
PAO92523_pass_71307b67_e3e0455f_199.pod5	a544d3ad-9396-48f8-80f8-0ae99c0ec29a	e3e0455f7da9f1a836287fc130ffc62591587f55	0	255	3	4736.092200	2.218800	1344	TRUE	4736.103000	1840	2.208000	889	11.130246	3.008217	99.466904	18.657776	99.466904	18.657776
PAO92523_pass_71307b67_e3e0455f_199.pod5	b6c96328-d866-4e98-95cf-5d3595da9ff6	e3e0455f7da9f1a836287fc130ffc62591587f55	0	276	1	4735.070200	1.910000	1169	TRUE	4735.070200	1591	1.910000	717	10.505115	2.964902	99.332214	19.995249	99.332214	19.995249
PAO92523_pass_71307b67_e3e0455f_199.pod5	5fd7446e-85de-4841-8dc8-4b5956869703	e3e0455f7da9f1a836287fc130ffc62591587f55	0	274	1	4738.542600	1.984400	1185	TRUE	4738.542600	1653	1.984400	755	11.643456	2.994236	101.113129	19.192764	101.113129	19.192764
PAO92523_pass_71307b67_e3e0455f_199.pod5	fb26fb3d-a045-4419-8cca-eae827ec2c45	e3e0455f7da9f1a836287fc130ffc62591587f55	0	270	1	4735.877000	1.783800	1072	TRUE	4735.877000	1486	1.783800	656	9.340567	2.865423	98.819649	20.396492	98.819649	20.396492
PAO92523_pass_71307b67_e3e0455f_199.pod5	285cbaa4-f9ef-42de-bb14-71065130c6f2	e3e0455f7da9f1a836287fc130ffc62591587f55	0	215	4	4738.623800	1.903200	1017	TRUE	4738.623800	1586	1.903200	573	10.936472	2.768711	99.130180	20.931482	99.130180	20.931482
PAO92523_pass_71307b67_e3e0455f_199.pod5	585b6942-0754-4515-a63b-c71919b04ee7	e3e0455f7da9f1a836287fc130ffc62591587f55	0	146	1	4734.415000	2.990000	1860	TRUE	4734.415000	2491	2.990000	1083	11.387537	3.023275	99.603470	20.463366	99.603470	20.463366
PAO92523_pass_71307b67_e3e0455f_199.pod5	860e53e5-7877-4a6a-9a0c-faab9724ec20	e3e0455f7da9f1a836287fc130ffc62591587f55	0	87	4	4737.121400	1.065400	647	TRUE	4737.121400	887	1.065400	392	9.417150	2.881497	101.644394	19.995249	101.644394	19.995249
PAO92523_pass_71307b67_e3e0455f_199.pod5	a00f2bc0-c3ef-4d31-844a-0f85d3c46210	e3e0455f7da9f1a836287fc130ffc62591587f55	0	85	4	4736.732800	2.198600	1262	TRUE	4736.732800	1832	2.198600	814	11.071045	2.965648	100.071144	18.189659	100.071144	18.189659
PAO92523_pass_71307b67_e3e0455f_199.pod5	bc787e4d-953c-4ee4-8c1f-76d15396d3c1	e3e0455f7da9f1a836287fc130ffc62591587f55	0	84	4	4740.575200	1.261000	742	TRUE	4740.584800	1042	1.251400	423	8.812438	2.798056	103.191467	18.457155	103.191467	18.457155
PAO92523_pass_71307b67_e3e0455f_199.pod5	f217bb99-dc39-4f02-901c-cbd8d4cbaa87	e3e0455f7da9f1a836287fc130ffc62591587f55	0	84	4	4738.285200	1.843200	1122	TRUE	4738.285200	1536	1.843200	710	10.735899	2.992722	100.424698	19.192764	100.424698	19.192764
PAO92523_pass_71307b67_e3e0455f_199.pod5	3520e8d7-a2e6-465a-a8d4-a6edd249b886	e3e0455f7da9f1a836287fc130ffc62591587f55	0	80	1	4738.021400	2.909600	1539	TRUE	4738.021400	2424	2.909600	716	10.881915	2.666904	101.339470	18.590902	101.339470	18.590902
PAO92523_pass_71307b67_e3e0455f_199.pod5	12fedf6d-287f-4cb0-9710-8f84fbcf4e9b	e3e0455f7da9f1a836287fc130ffc62591587f55	0	20	1	4735.496600	2.164200	1361	TRUE	4735.496600	1803	2.164200	867	10.006604	2.996533	98.870148	19.393387	98.870148	19.393387
PAO92523_pass_71307b67_e3e0455f_199.pod5	086f3c77-3f90-4855-8081-680f2d471cc6	e3e0455f7da9f1a836287fc130ffc62591587f55	0	248	1	4736.370400	2.172400	1318	TRUE	4736.370400	1810	2.172400	852	11.947368	3.061769	95.527214	19.059017	95.527214	19.059017
PAO92523_pass_71307b67_e3e0455f_199.pod5	a8dbf556-bd03-4082-8829-ab56b06b2854	e3e0455f7da9f1a836287fc130ffc62591587f55	0	18	4	4737.966600	2.161800	1313	TRUE	4737.966600	1801	2.161800	885	11.594764	3.052107	99.191917	20.463366	99.191917	20.463366
PAO92523_pass_71307b67_e3e0455f_199.pod5	b7123b40-e783-4993-8d9e-3b03a3b2b3e7	e3e0455f7da9f1a836287fc130ffc62591587f55	0	230	2	4735.488200	2.172600	1292	TRUE	4735.488200	1810	2.172600	836	12.234287	3.043747	98.679344	21.399599	98.679344	21.399599
PAO92523_pass_71307b67_e3e0455f_199.pod5	b15fc668-da92-44bc-849f-d386ef76e49b	e3e0455f7da9f1a836287fc130ffc62591587f55	0	268	4	4736.237800	2.073200	1461	TRUE	4736.237800	1727	2.073200	1034	10.583260	3.271878	101.717354	18.724649	101.717354	18.724649
PAO92523_pass_71307b67_e3e0455f_199.pod5	b1e6b237-2748-4ca5-96ad-c50d4a2ba35c	e3e0455f7da9f1a836287fc130ffc62591587f55	0	253	3	4735.829400	1.831400	1135	TRUE	4735.829400	1526	1.831400	718	12.185925	3.061482	101.494743	18.925270	101.494743	18.925270
PAO92523_pass_71307b67_e3e0455f_199.pod5	69b48dd8-df91-4b0d-a880-289e6b416add	e3e0455f7da9f1a836287fc130ffc62591587f55	0	134	2	4738.803400	1.978400	1190	TRUE	4738.803400	1648	1.978400	712	10.937147	2.918311	100.385422	20.597113	100.385422	20.597113
PAO92523_pass_71307b67_e3e0455f_199.pod5	e953df14-a3c5-4a8d-9614-ced2f2d9ce67	e3e0455f7da9f1a836287fc130ffc62591587f55	0	134	2	4734.072600	2.907600	1663	TRUE	4734.108600	2393	2.871600	966	15.416425	3.066416	98.381897	25.345150	98.381897	25.345150
PAO92523_pass_71307b67_e3e0455f_199.pod5	7ee4d924-a1e3-43a1-b96a-c2f3f0124643	e3e0455f7da9f1a836287fc130ffc62591587f55	0	133	4	4739.222000	2.135800	1279	TRUE	4739.222000	1779	2.135800	815	10.418118	2.964924	101.159889	18.858397	101.159889	18.858397
PAO92523_pass_71307b67_e3e0455f_199.pod5	e94c663d-41a6-495f-97ca-b545cafcb6e2	e3e0455f7da9f1a836287fc130ffc62591587f55	0	126	4	4738.063600	0.813600	488	TRUE	4738.063600	678	0.813600	243	9.420602	2.719437	101.984863	15.715330	101.984863	15.715330
PAO92523_pass_71307b67_e3e0455f_199.pod5	2e393d3e-ebfd-4d95-ac44-f79756b02223	e3e0455f7da9f1a836287fc130ffc62591587f55	0	105	4	4735.993400	1.350800	835	TRUE	4735.993400	1125	1.350800	503	10.499157	2.939045	99.704483	20.329618	99.704483	20.329618
PAO92523_pass_71307b67_e3e0455f_199.pod5	8737bef4-5119-4a5c-ad0d-2f7ebe287550	e3e0455f7da9f1a836287fc130ffc62591587f55	0	94	1	4737.907200	2.221200	1324	TRUE	4737.907200	1851	2.221200	864	13.588554	3.094879	100.682854	18.524029	100.682854	18.524029
PAO92523_pass_71307b67_e3e0455f_199.pod5	7c08a632-2b5f-44b7-bf56-e45b3e85b242	e3e0455f7da9f1a836287fc130ffc62591587f55	0	94	1	4734.469400	2.078000	1186	TRUE	4734.469400	1731	2.078000	783	11.855671	3.003271	101.732323	19.259638	101.732323	19.259638
PAO92523_pass_71307b67_e3e0455f_199.pod5	fa4f5f49-87a8-4150-9c14-28952b9214a5	e3e0455f7da9f1a836287fc130ffc62591587f55	0	205	3	4738.150000	1.978400	1231	TRUE	4738.150000	1648	1.978400	768	10.675795	3.013924	96.473785	20.396492	96.473785	20.396492
PAO92523_pass_71307b67_e3e0455f_199.pod5	50f0875f-16f5-407d-b050-7e9014e2e614	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1230	1	4742.997000	1.862800	1122	TRUE	4742.997000	1552	1.862800	671	10.112750	2.892557	101.861404	19.995249	101.861404	19.995249
PAO92523_pass_71307b67_e3e0455f_199.pod5	c7630837-a101-4c61-a58b-3dc03175330f	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1230	1	4745.538400	2.189600	1388	TRUE	4745.538400	1824	2.189600	839	10.168268	2.954158	99.190041	20.128998	99.190041	20.128998
PAO92523_pass_71307b67_e3e0455f_199.pod5	47857cd2-a07c-45e5-9029-cf1fdd2107f1	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1387	2	4639.467000	103.660800	64752	TRUE	4639.467000	86384	103.660800	43296	14.050888	3.239857	100.125389	20.128998	100.125389	20.128998
PAO92523_pass_71307b67_e3e0455f_199.pod5	30bbf8da-2958-4197-834e-a7f3fafde595	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1378	1	4741.165600	2.117800	1236	TRUE	4741.165600	1764	2.117800	727	10.454291	2.865960	102.770561	20.262745	102.770561	20.262745
PAO92523_pass_71307b67_e3e0455f_199.pod5	65c36fed-4cb6-47cd-b7c7-cc973dbeacb1	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1381	1	4744.972600	1.988200	1343	TRUE	4744.972600	1656	1.988200	891	10.352147	3.160322	103.644173	18.323406	103.644173	18.323406
PAO92523_pass_71307b67_e3e0455f_199.pod5	165eb75f-a7a6-4d69-b4c6-fd8c22aaabc8	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1383	3	4745.288000	1.988200	1137	TRUE	4745.288000	1656	1.988200	662	12.816359	2.892186	103.513222	18.992144	103.513222	18.992144
PAO92523_pass_71307b67_e3e0455f_199.pod5	9b4fe4fa-8245-4a4f-b887-6a34b4ca400b	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1384	1	4742.641000	1.855200	1096	TRUE	4742.641000	1546	1.855200	627	9.969117	2.823061	107.013306	19.326513	107.013306	19.326513
PAO92523_pass_71307b67_e3e0455f_199.pod5	4f31fac3-5514-499e-8b8f-bd8d29d3177c	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1477	4	4744.528400	1.439000	930	TRUE	4744.528400	1199	1.439000	629	9.975979	3.072006	100.267563	20.128998	100.267563	20.128998
PAO92523_pass_71307b67_e3e0455f_199.pod5	a1622b38-ea9f-4581-baed-c8bc4d4a6a55	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1479	1	4739.775000	3.036400	1900	TRUE	4739.775000	2530	3.036400	1156	9.065822	2.995625	101.857658	19.861502	101.857658	19.861502
PAO92523_pass_71307b67_e3e0455f_199.pod5	e28048f9-2f24-4858-b57f-63cfa43e6014	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1479	1	4746.036800	2.127200	1271	TRUE	4746.036800	1772	2.127200	822	10.049749	2.945687	100.235771	20.062122	100.235771	20.062122
PAO92523_pass_71307b67_e3e0455f_199.pod5	91a0ee09-de4f-41c4-812f-9ecf77f10deb	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1480	3	4741.741800	2.754400	1898	FALSE	4741.741800	2295	2.754400	1412	7.472858	3.197741	102.682632	19.928375	102.682632	19.928375
PAO92523_pass_71307b67_e3e0455f_199.pod5	cab30be4-6e6a-48aa-9d25-835d5a8ed4a3	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1565	2	4740.714400	2.097000	1298	TRUE	4740.714400	1747	2.097000	779	10.586842	2.955484	102.546074	19.326513	102.546074	19.326513
PAO92523_pass_71307b67_e3e0455f_199.pod5	e7f61478-3e50-425d-9ab4-a91464400d6d	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1566	1	4742.651800	1.844400	1262	TRUE	4742.708200	1490	1.788000	879	10.032339	3.229692	109.471405	20.530241	109.471405	20.530241
PAO92523_pass_71307b67_e3e0455f_199.pod5	c4f4fdb8-9587-48aa-b53a-24bfc1224e41	e3e0455f7da9f1a836287fc130ffc62591587f55	0	1566	1	4744.859800	2.101000	1151	TRUE	4744.859800	1750	2.101000	570	9.389940	2.620614	107.181671	20.262745	107.181671	20.262745
PAO92523_pass_71307b67_e3e0455f_199.pod5	3ef929e0-3370-4eb0-a629-c39492b0395c	e3e0455f7da9f1a836287fc130ffc62591587f55	0	396	3	4740.456800	2.110400	1307	TRUE	4740.456800	1758	2.110400	861	10.740208	3.042558	101.343216	19.527134	101.343216	19.527134
PAO92523_pass_71307b67_e3e0455f_199.pod5	9820f1e7-ed1c-45c6-bde3-3b8ccac1fab8	e3e0455f7da9f1a836287fc130ffc62591587f55	0	396	3	4744.862000	1.642400	993	TRUE	4744.862000	1368	1.642400	604	10.526376	2.924015	100.866196	21.867716	100.866196	21.867716
PAO92523_pass_71307b67_e3e0455f_199.pod5	a7f3b4b9-5f54-49e0-92e6-0b24aafa46ef	e3e0455f7da9f1a836287fc130ffc62591587f55	0	399	4	4747.253600	1.067400	652	TRUE	4747.253600	889	1.067400	425	10.811756	3.015211	102.261726	17.855289	102.261726	17.855289
PAO92523_pass_71307b67_e3e0455f_199.pod5	042aca97-33d5-454a-a98f-5ccc0e41d081	e3e0455f7da9f1a836287fc130ffc62591587f55	0	409	1	4744.426000	2.078400	1286	TRUE	4744.426000	1732	2.078400	822	12.381699	3.089798	101.229111	19.059017	101.229111	19.059017
PAO92523_pass_71307b67_e3e0455f_199.pod5	e2ac6e2e-c468-48cb-9f31-1b474fdaa11b	e3e0455f7da9f1a836287fc130ffc62591587f55	0	510	4	4741.198800	2.084600	1104	TRUE	4741.198800	1737	2.084600	541	9.806456	2.651017	102.403900	19.995249	102.403900	19.995249
PAO92523_pass_71307b67_e3e0455f_199.pod5	12e5e7bf-b29d-44d8-b06b-0efaa2460808	e3e0455f7da9f1a836287fc130ffc62591587f55	0	514	2	4742.047000	2.812800	1659	TRUE	4742.047000	2344	2.812800	1071	10.614883	3.049004	99.436974	19.594007	99.436974	19.594007
PAO92523_pass_71307b67_e3e0455f_199.pod5	2584beff-4a7b-44b1-bebf-c4b23eb37872	e3e0455f7da9f1a836287fc130ffc62591587f55	0	529	1	4741.621000	2.088000	1336	TRUE	4741.621000	1740	2.088000	893	12.228329	3.129192	100.864319	20.329618	100.864319	20.329618
PAO92523_pass_71307b67_e3e0455f_199.pod5	9dfa4f4d-b927-4ec3-814c-897a3bee31a7	e3e0455f7da9f1a836287fc130ffc62591587f55	0	615	1	4742.942400	1.917400	1354	TRUE	4742.942400	1597	1.917400	928	11.039613	3.286785	104.394325	18.657776	104.394325	18.657776
PAO92523_pass_71307b67_e3e0455f_199.pod5	31939238-5ffc-4491-b5e6-ec6676c87cf0	e3e0455f7da9f1a836287fc130ffc62591587f55	0	616	2	4742.140200	1.944200	1180	TRUE	4742.183400	1584	1.901000	723	10.374520	2.947236	97.865585	18.925270	97.865585	18.925270
PAO92523_pass_71307b67_e3e0455f_199.pod5	ccbf22b0-f411-4c04-97c1-a10c3188660c	e3e0455f7da9f1a836287fc130ffc62591587f55	0	575	1	4745.413000	1.863200	1157	TRUE	4745.413000	1552	1.863200	762	11.205046	3.054399	99.124573	20.730862	99.124573	20.730862
PAO92523_pass_71307b67_e3e0455f_199.pod5	a0ebef93-7b2f-410b-aa51-b4bd4c848783	e3e0455f7da9f1a836287fc130ffc62591587f55	0	578	1	4742.929000	1.930800	1185	TRUE	4742.929000	1609	1.930800	765	12.243271	3.077805	100.639832	19.527134	100.639832	19.527134
PAO92523_pass_71307b67_e3e0455f_199.pod5	89f09d14-a73b-4e3e-b2fe-a7d200052b15	e3e0455f7da9f1a836287fc130ffc62591587f55	0	586	2	4744.903600	1.600800	1002	TRUE	4744.903600	1334	1.600800	661	10.036160	3.024113	98.658768	19.861502	98.658768	19.861502
PAO92523_pass_71307b67_e3e0455f_199.pod5	9bbcda16-fade-4699-9044-b293f1c4f152	e3e0455f7da9f1a836287fc130ffc62591587f55	0	593	4	4744.508200	1.996200	1207	TRUE	4744.508200	1663	1.996200	742	11.587428	2.981807	102.261726	20.530241	102.261726	20.530241
PAO92523_pass_71307b67_e3e0455f_199.pod5	175b85a7-6e65-429d-80ea-863821dab9a1	e3e0455f7da9f1a836287fc130ffc62591587f55	0	728	2	4741.628200	2.080800	1258	TRUE	4741.628200	1734	2.080800	756	10.448112	2.895648	99.754997	20.128998	99.754997	20.128998
PAO92523_pass_71307b67_e3e0455f_199.pod5	5920299e-3ac9-4eba-ba14-01ce4c2c7c31	e3e0455f7da9f1a836287fc130ffc62591587f55	0	752	2	4741.225000	2.058400	1273	TRUE	4741.225000	1715	2.058400	819	10.936875	3.057068	101.156151	20.062122	101.156151	20.062122
